Rank,Team,Games,W-L,EMO GA,OPP ATT,Pct.,Date,Academic Year
38,Stony Brook (America East),10,8-2,12,33,0.636,04/03/2015,2015.0
38,Boston U. (Patriot),9,6-3,12,33,0.636,04/03/2015,2015.0
38,Jacksonville (SoCon),8,4-4,8,22,0.636,04/03/2015,2015.0
41,Robert Morris (NEC),9,1-8,6,16,0.625,04/03/2015,2015.0
42,Drexel (CAA),10,4-6,14,37,0.622,04/03/2015,2015.0
43,Harvard (Ivy League),9,4-5,19,49,0.612,04/03/2015,2015.0
44,Wagner (NEC),8,4-4,9,23,0.609,04/03/2015,2015.0
45,Air Force (ECAC),10,5-5,13,33,0.606,04/03/2015,2015.0
46,Lehigh (Patriot),11,4-7,17,43,0.605,04/03/2015,2015.0
47,Virginia (ACC),11,8-3,14,35,0.600,04/03/2015,2015.0
47,UMass Lowell (America East),9,1-8,14,35,0.600,04/03/2015,2015.0
47,Mount St. Mary's (NEC),9,3-6,12,30,0.600,04/03/2015,2015.0
50,Hofstra (CAA),9,4-5,13,32,0.594,04/03/2015,2015.0
51,Bucknell (Patriot),10,6-4,14,34,0.588,04/03/2015,2015.0
52,Bryant (NEC),9,2-7,10,24,0.583,04/03/2015,2015.0
53,Navy (Patriot),10,7-3,16,38,0.579,04/03/2015,2015.0
54,Massachusetts (CAA),9,3-6,15,35,0.571,04/03/2015,2015.0
55,St. John's (NY) (Big East),10,3-7,16,37,0.568,04/03/2015,2015.0
56,Loyola Maryland (Patriot),10,5-5,11,24,0.542,04/03/2015,2015.0
57,Hartford (America East),9,5-4,15,32,0.531,04/03/2015,2015.0
58,Rutgers (Big Ten),11,4-7,13,27,0.519,04/03/2015,2015.0
59,Denver (Big East),10,8-2,14,29,0.517,04/03/2015,2015.0
60,UAlbany (America East),9,7-2,18,37,0.514,04/03/2015,2015.0
60,Duke (ACC),10,7-3,18,37,0.514,04/03/2015,2015.0
62,Georgetown (Big East),10,6-4,16,32,0.500,04/03/2015,2015.0
62,Sacred Heart (NEC),8,4-4,13,26,0.500,04/03/2015,2015.0
64,VMI (SoCon),10,0-10,13,25,0.480,04/03/2015,2015.0
65,Notre Dame (ACC),7,6-1,10,19,0.474,04/03/2015,2015.0
66,Mercer (SoCon),8,3-5,14,26,0.462,04/03/2015,2015.0
67,Princeton (Ivy League),8,6-2,20,37,0.459,04/03/2015,2015.0
68,Canisius (MAAC),9,2-7,13,22,0.409,04/03/2015,2015.0
69,Binghamton (America East),8,2-6,14,20,0.300,04/03/2015,2015.0
1,Ohio St. (Big Ten),11,8-3,1,15,0.933,04/02/2015,2015.0
2,Saint Joseph's (NEC),10,5-5,6,36,0.833,04/02/2015,2015.0
3,Providence (Big East),9,4-5,9,41,0.780,04/02/2015,2015.0
4,Colgate (Patriot),9,5-4,5,22,0.773,04/02/2015,2015.0
5,Monmouth (MAAC),9,4-5,8,35,0.771,04/02/2015,2015.0
6,Richmond (SoCon),10,6-4,9,38,0.763,04/02/2015,2015.0
7,Dartmouth (Ivy League),7,3-4,7,29,0.759,04/02/2015,2015.0
8,Maryland (Big Ten),9,8-1,6,23,0.739,04/02/2015,2015.0
9,Bellarmine (SoCon),8,3-5,9,34,0.735,04/02/2015,2015.0
10,Hobart (NEC),8,5-3,5,18,0.722,04/02/2015,2015.0
11,Army West Point (Patriot),10,7-3,7,25,0.720,04/02/2015,2015.0
12,High Point (SoCon),10,5-5,9,32,0.719,04/02/2015,2015.0
13,Siena (MAAC),10,4-6,11,39,0.718,04/02/2015,2015.0
14,Penn St. (Big Ten),9,3-6,8,28,0.714,04/02/2015,2015.0
14,Fairfield (CAA),10,6-4,4,14,0.714,04/02/2015,2015.0
16,North Carolina (ACC),11,10-1,15,51,0.706,04/02/2015,2015.0
16,Marquette (Big East),10,8-2,10,34,0.706,04/02/2015,2015.0
18,Syracuse (ACC),9,8-1,8,27,0.704,04/02/2015,2015.0
19,Lafayette (Patriot),10,2-8,11,37,0.703,04/02/2015,2015.0
20,Cornell (Ivy League),9,7-2,10,33,0.697,04/02/2015,2015.0
20,Brown (Ivy League),9,8-1,10,33,0.697,04/02/2015,2015.0
22,Furman (SoCon),9,2-7,8,26,0.692,04/02/2015,2015.0
23,Detroit Mercy (MAAC),9,5-4,10,32,0.688,04/02/2015,2015.0
23,Villanova (Big East),9,5-4,10,32,0.688,04/02/2015,2015.0
25,Delaware (CAA),11,4-7,11,35,0.686,04/02/2015,2015.0
26,Towson (CAA),10,7-3,9,28,0.679,04/02/2015,2015.0
27,Yale (Ivy League),9,7-2,10,31,0.677,04/02/2015,2015.0
28,Holy Cross (Patriot),10,5-5,11,34,0.676,04/02/2015,2015.0
29,NJIT (Independent),9,0-9,15,45,0.667,04/02/2015,2015.0
29,Marist (MAAC),9,6-3,13,39,0.667,04/02/2015,2015.0
29,Penn (Ivy League),9,3-6,12,36,0.667,04/02/2015,2015.0
29,UMBC (America East),9,4-5,10,30,0.667,04/02/2015,2015.0
29,Johns Hopkins (Big Ten),9,4-5,9,27,0.667,04/02/2015,2015.0
34,Manhattan (MAAC),11,1-10,18,52,0.654,04/02/2015,2015.0
34,Michigan (Big Ten),9,4-5,9,26,0.654,04/02/2015,2015.0
36,Quinnipiac (MAAC),9,2-7,13,37,0.649,04/02/2015,2015.0
37,Vermont (America East),11,3-8,19,53,0.642,04/02/2015,2015.0
38,Boston U. (Patriot),9,6-3,12,33,0.636,04/02/2015,2015.0
38,Stony Brook (America East),10,8-2,12,33,0.636,04/02/2015,2015.0
38,Jacksonville (SoCon),8,4-4,8,22,0.636,04/02/2015,2015.0
41,Robert Morris (NEC),9,1-8,6,16,0.625,04/02/2015,2015.0
42,Drexel (CAA),10,4-6,14,37,0.622,04/02/2015,2015.0
43,Virginia (ACC),10,8-2,13,34,0.618,04/02/2015,2015.0
44,Harvard (Ivy League),9,4-5,19,49,0.612,04/02/2015,2015.0
45,Wagner (NEC),8,4-4,9,23,0.609,04/02/2015,2015.0
46,Air Force (ECAC),10,5-5,13,33,0.606,04/02/2015,2015.0
47,Lehigh (Patriot),11,4-7,17,43,0.605,04/02/2015,2015.0
48,UMass Lowell (America East),9,1-8,14,35,0.600,04/02/2015,2015.0
48,Mount St. Mary's (NEC),9,3-6,12,30,0.600,04/02/2015,2015.0
50,Hofstra (CAA),9,4-5,13,32,0.594,04/02/2015,2015.0
51,Bucknell (Patriot),10,6-4,14,34,0.588,04/02/2015,2015.0
52,Bryant (NEC),9,2-7,10,24,0.583,04/02/2015,2015.0
53,Navy (Patriot),10,7-3,16,38,0.579,04/02/2015,2015.0
54,Massachusetts (CAA),9,3-6,15,35,0.571,04/02/2015,2015.0
55,St. John's (NY) (Big East),10,3-7,16,37,0.568,04/02/2015,2015.0
56,Loyola Maryland (Patriot),10,5-5,11,24,0.542,04/02/2015,2015.0
57,Hartford (America East),9,5-4,15,32,0.531,04/02/2015,2015.0
58,Rutgers (Big Ten),11,4-7,13,27,0.519,04/02/2015,2015.0
59,Duke (ACC),10,7-3,18,37,0.514,04/02/2015,2015.0
59,UAlbany (America East),9,7-2,18,37,0.514,04/02/2015,2015.0
61,Georgetown (Big East),10,6-4,16,32,0.500,04/02/2015,2015.0
61,Denver (Big East),9,7-2,14,28,0.500,04/02/2015,2015.0
61,Sacred Heart (NEC),8,4-4,13,26,0.500,04/02/2015,2015.0
64,VMI (SoCon),10,0-10,13,25,0.480,04/02/2015,2015.0
65,Notre Dame (ACC),7,6-1,10,19,0.474,04/02/2015,2015.0
66,Mercer (SoCon),8,3-5,14,26,0.462,04/02/2015,2015.0
67,Princeton (Ivy League),8,6-2,20,37,0.459,04/02/2015,2015.0
68,Canisius (MAAC),9,2-7,13,22,0.409,04/02/2015,2015.0
69,Binghamton (America East),8,2-6,14,20,0.300,04/02/2015,2015.0
1,Ohio St. (Big Ten),11,8-3,1,15,0.933,03/31/2015,2015.0
2,Saint Joseph's (NEC),10,5-5,6,36,0.833,03/31/2015,2015.0
3,Providence (Big East),9,4-5,9,41,0.780,03/31/2015,2015.0
4,Colgate (Patriot),9,5-4,5,22,0.773,03/31/2015,2015.0
5,Monmouth (MAAC),9,4-5,8,35,0.771,03/31/2015,2015.0
6,Richmond (SoCon),10,6-4,9,38,0.763,03/31/2015,2015.0
7,Dartmouth (Ivy League),7,3-4,7,29,0.759,03/31/2015,2015.0
8,Maryland (Big Ten),9,8-1,6,23,0.739,03/31/2015,2015.0
9,Bellarmine (SoCon),8,3-5,9,34,0.735,03/31/2015,2015.0
10,Hobart (NEC),8,5-3,5,18,0.722,03/31/2015,2015.0
11,Army West Point (Patriot),10,7-3,7,25,0.720,03/31/2015,2015.0
12,High Point (SoCon),10,5-5,9,32,0.719,03/31/2015,2015.0
13,Siena (MAAC),10,4-6,11,39,0.718,03/31/2015,2015.0
14,Penn St. (Big Ten),9,3-6,8,28,0.714,03/31/2015,2015.0
14,Fairfield (CAA),10,6-4,4,14,0.714,03/31/2015,2015.0
16,North Carolina (ACC),11,10-1,15,51,0.706,03/31/2015,2015.0
16,Marquette (Big East),10,8-2,10,34,0.706,03/31/2015,2015.0
18,Lafayette (Patriot),10,2-8,11,37,0.703,03/31/2015,2015.0
19,Brown (Ivy League),9,8-1,10,33,0.697,03/31/2015,2015.0
19,Cornell (Ivy League),9,7-2,10,33,0.697,03/31/2015,2015.0
21,Furman (SoCon),9,2-7,8,26,0.692,03/31/2015,2015.0
22,Villanova (Big East),9,5-4,10,32,0.688,03/31/2015,2015.0
22,Detroit Mercy (MAAC),9,5-4,10,32,0.688,03/31/2015,2015.0
24,Delaware (CAA),11,4-7,11,35,0.686,03/31/2015,2015.0
25,Towson (CAA),10,7-3,9,28,0.679,03/31/2015,2015.0
26,Yale (Ivy League),9,7-2,10,31,0.677,03/31/2015,2015.0
27,Holy Cross (Patriot),10,5-5,11,34,0.676,03/31/2015,2015.0
28,NJIT (Independent),9,0-9,15,45,0.667,03/31/2015,2015.0
28,Marist (MAAC),9,6-3,13,39,0.667,03/31/2015,2015.0
28,Penn (Ivy League),9,3-6,12,36,0.667,03/31/2015,2015.0
28,UMBC (America East),9,4-5,10,30,0.667,03/31/2015,2015.0
28,Johns Hopkins (Big Ten),9,4-5,9,27,0.667,03/31/2015,2015.0
33,Manhattan (MAAC),11,1-10,18,52,0.654,03/31/2015,2015.0
33,Michigan (Big Ten),9,4-5,9,26,0.654,03/31/2015,2015.0
35,Quinnipiac (MAAC),9,2-7,13,37,0.649,03/31/2015,2015.0
36,Vermont (America East),11,3-8,19,53,0.642,03/31/2015,2015.0
37,Boston U. (Patriot),9,6-3,12,33,0.636,03/31/2015,2015.0
37,Stony Brook (America East),10,8-2,12,33,0.636,03/31/2015,2015.0
37,Syracuse (ACC),8,7-1,8,22,0.636,03/31/2015,2015.0
37,Jacksonville (SoCon),8,4-4,8,22,0.636,03/31/2015,2015.0
41,Robert Morris (NEC),9,1-8,6,16,0.625,03/31/2015,2015.0
42,Drexel (CAA),10,4-6,14,37,0.622,03/31/2015,2015.0
43,Virginia (ACC),10,8-2,13,34,0.618,03/31/2015,2015.0
44,Harvard (Ivy League),9,4-5,19,49,0.612,03/31/2015,2015.0
45,Wagner (NEC),8,4-4,9,23,0.609,03/31/2015,2015.0
46,Air Force (ECAC),10,5-5,13,33,0.606,03/31/2015,2015.0
47,Lehigh (Patriot),11,4-7,17,43,0.605,03/31/2015,2015.0
48,UMass Lowell (America East),9,1-8,14,35,0.600,03/31/2015,2015.0
48,Mount St. Mary's (NEC),9,3-6,12,30,0.600,03/31/2015,2015.0
50,Hofstra (CAA),9,4-5,13,32,0.594,03/31/2015,2015.0
51,Bucknell (Patriot),10,6-4,14,34,0.588,03/31/2015,2015.0
52,Bryant (NEC),9,2-7,10,24,0.583,03/31/2015,2015.0
53,Navy (Patriot),10,7-3,16,38,0.579,03/31/2015,2015.0
54,Massachusetts (CAA),9,3-6,15,35,0.571,03/31/2015,2015.0
55,St. John's (NY) (Big East),10,3-7,16,37,0.568,03/31/2015,2015.0
56,Loyola Maryland (Patriot),10,5-5,11,24,0.542,03/31/2015,2015.0
57,Hartford (America East),9,5-4,15,32,0.531,03/31/2015,2015.0
58,Rutgers (Big Ten),11,4-7,13,27,0.519,03/31/2015,2015.0
59,Duke (ACC),10,7-3,18,37,0.514,03/31/2015,2015.0
60,Georgetown (Big East),10,6-4,16,32,0.500,03/31/2015,2015.0
60,Denver (Big East),9,7-2,14,28,0.500,03/31/2015,2015.0
60,Sacred Heart (NEC),8,4-4,13,26,0.500,03/31/2015,2015.0
63,VMI (SoCon),10,0-10,13,25,0.480,03/31/2015,2015.0
64,Notre Dame (ACC),7,6-1,10,19,0.474,03/31/2015,2015.0
65,Mercer (SoCon),8,3-5,14,26,0.462,03/31/2015,2015.0
66,Princeton (Ivy League),8,6-2,20,37,0.459,03/31/2015,2015.0
67,UAlbany (America East),8,7-1,17,31,0.452,03/31/2015,2015.0
68,Canisius (MAAC),9,2-7,13,22,0.409,03/31/2015,2015.0
69,Binghamton (America East),8,2-6,14,20,0.300,03/31/2015,2015.0
1,Ohio St. (Big Ten),11,8-3,1,15,0.933,03/29/2015,2015.0
2,Saint Joseph's (NEC),10,5-5,6,36,0.833,03/29/2015,2015.0
3,Providence (Big East),9,4-5,9,41,0.780,03/29/2015,2015.0
4,Colgate (Patriot),9,5-4,5,22,0.773,03/29/2015,2015.0
5,Richmond (SoCon),10,6-4,9,38,0.763,03/29/2015,2015.0
6,Dartmouth (Ivy League),7,3-4,7,29,0.759,03/29/2015,2015.0
7,Monmouth (MAAC),8,4-4,8,32,0.750,03/29/2015,2015.0
8,Maryland (Big Ten),9,8-1,6,23,0.739,03/29/2015,2015.0
9,Bellarmine (SoCon),7,2-5,9,33,0.727,03/29/2015,2015.0
10,Hobart (NEC),8,5-3,5,18,0.722,03/29/2015,2015.0
11,Army West Point (Patriot),10,7-3,7,25,0.720,03/29/2015,2015.0
12,High Point (SoCon),10,5-5,9,32,0.719,03/29/2015,2015.0
13,Siena (MAAC),9,4-5,10,35,0.714,03/29/2015,2015.0
13,Penn St. (Big Ten),9,3-6,8,28,0.714,03/29/2015,2015.0
13,Fairfield (CAA),10,6-4,4,14,0.714,03/29/2015,2015.0
16,North Carolina (ACC),11,10-1,15,51,0.706,03/29/2015,2015.0
16,Marquette (Big East),9,8-1,10,34,0.706,03/29/2015,2015.0
16,Lafayette (Patriot),9,1-8,10,34,0.706,03/29/2015,2015.0
19,Brown (Ivy League),9,8-1,10,33,0.697,03/29/2015,2015.0
19,Cornell (Ivy League),9,7-2,10,33,0.697,03/29/2015,2015.0
21,Furman (SoCon),9,2-7,8,26,0.692,03/29/2015,2015.0
22,Villanova (Big East),9,5-4,10,32,0.688,03/29/2015,2015.0
22,Detroit Mercy (MAAC),9,5-4,10,32,0.688,03/29/2015,2015.0
24,Delaware (CAA),11,4-7,11,35,0.686,03/29/2015,2015.0
25,Towson (CAA),10,7-3,9,28,0.679,03/29/2015,2015.0
26,Holy Cross (Patriot),10,5-5,11,34,0.676,03/29/2015,2015.0
27,Marist (MAAC),9,6-3,13,39,0.667,03/29/2015,2015.0
27,Penn (Ivy League),9,3-6,12,36,0.667,03/29/2015,2015.0
27,UMBC (America East),9,4-5,10,30,0.667,03/29/2015,2015.0
27,Johns Hopkins (Big Ten),9,4-5,9,27,0.667,03/29/2015,2015.0
31,Vermont (America East),11,3-8,19,55,0.655,03/29/2015,2015.0
32,Michigan (Big Ten),9,4-5,9,26,0.654,03/29/2015,2015.0
33,Boston U. (Patriot),9,6-3,12,33,0.636,03/29/2015,2015.0
33,Jacksonville (SoCon),8,4-4,8,22,0.636,03/29/2015,2015.0
33,Syracuse (ACC),8,7-1,8,22,0.636,03/29/2015,2015.0
36,Manhattan (MAAC),10,0-10,18,49,0.633,03/29/2015,2015.0
37,Yale (Ivy League),8,6-2,10,27,0.630,03/29/2015,2015.0
38,Quinnipiac (MAAC),8,2-6,13,35,0.629,03/29/2015,2015.0
39,Robert Morris (NEC),9,1-8,6,16,0.625,03/29/2015,2015.0
40,Drexel (CAA),10,4-6,14,37,0.622,03/29/2015,2015.0
41,Stony Brook (America East),9,7-2,11,29,0.621,03/29/2015,2015.0
42,Virginia (ACC),10,8-2,13,34,0.618,03/29/2015,2015.0
43,Harvard (Ivy League),9,4-5,19,49,0.612,03/29/2015,2015.0
44,NJIT (Independent),8,0-8,14,36,0.611,03/29/2015,2015.0
45,Wagner (NEC),8,4-4,9,23,0.609,03/29/2015,2015.0
46,Air Force (ECAC),10,5-5,13,33,0.606,03/29/2015,2015.0
47,Lehigh (Patriot),11,4-7,17,43,0.605,03/29/2015,2015.0
48,UMass Lowell (America East),9,1-8,14,35,0.600,03/29/2015,2015.0
48,Mount St. Mary's (NEC),9,3-6,12,30,0.600,03/29/2015,2015.0
50,Hofstra (CAA),9,4-5,13,32,0.594,03/29/2015,2015.0
51,Bucknell (Patriot),10,6-4,14,34,0.588,03/29/2015,2015.0
52,Bryant (NEC),9,2-7,10,24,0.583,03/29/2015,2015.0
53,Navy (Patriot),10,7-3,16,38,0.579,03/29/2015,2015.0
54,Massachusetts (CAA),9,3-6,15,35,0.571,03/29/2015,2015.0
55,St. John's (NY) (Big East),10,3-7,16,37,0.568,03/29/2015,2015.0
56,Loyola Maryland (Patriot),10,5-5,11,24,0.542,03/29/2015,2015.0
57,Rutgers (Big Ten),11,4-7,13,27,0.519,03/29/2015,2015.0
58,Duke (ACC),10,7-3,18,37,0.514,03/29/2015,2015.0
59,Georgetown (Big East),10,6-4,16,32,0.500,03/29/2015,2015.0
59,Denver (Big East),9,7-2,14,28,0.500,03/29/2015,2015.0
61,Hartford (America East),8,4-4,15,29,0.483,03/29/2015,2015.0
62,Sacred Heart (NEC),7,4-3,13,25,0.480,03/29/2015,2015.0
62,VMI (SoCon),10,0-10,13,25,0.480,03/29/2015,2015.0
64,Notre Dame (ACC),7,6-1,10,19,0.474,03/29/2015,2015.0
65,Mercer (SoCon),8,3-5,14,26,0.462,03/29/2015,2015.0
66,Princeton (Ivy League),8,6-2,20,37,0.459,03/29/2015,2015.0
67,UAlbany (America East),8,7-1,17,31,0.452,03/29/2015,2015.0
68,Canisius (MAAC),9,2-7,13,22,0.409,03/29/2015,2015.0
69,Binghamton (America East),8,2-6,14,20,0.300,03/29/2015,2015.0
1,Ohio St. (Big Ten),10,7-3,1,13,0.923,03/28/2015,2015.0
2,Saint Joseph's (NEC),9,4-5,5,29,0.828,03/28/2015,2015.0
3,Providence (Big East),9,4-5,9,41,0.780,03/28/2015,2015.0
4,Colgate (Patriot),9,5-4,5,22,0.773,03/28/2015,2015.0
5,Richmond (SoCon),10,6-4,9,38,0.763,03/28/2015,2015.0
6,Dartmouth (Ivy League),7,3-4,7,29,0.759,03/28/2015,2015.0
7,Monmouth (MAAC),8,4-4,8,32,0.750,03/28/2015,2015.0
8,Bellarmine (SoCon),7,2-5,9,33,0.727,03/28/2015,2015.0
8,Maryland (Big Ten),8,7-1,6,22,0.727,03/28/2015,2015.0
10,Brown (Ivy League),8,7-1,8,29,0.724,03/28/2015,2015.0
11,Hobart (NEC),8,5-3,5,18,0.722,03/28/2015,2015.0
12,Army West Point (Patriot),10,7-3,7,25,0.720,03/28/2015,2015.0
13,High Point (SoCon),10,5-5,9,32,0.719,03/28/2015,2015.0
14,Siena (MAAC),9,4-5,10,35,0.714,03/28/2015,2015.0
14,Fairfield (CAA),10,6-4,4,14,0.714,03/28/2015,2015.0
16,Lafayette (Patriot),9,1-8,10,34,0.706,03/28/2015,2015.0
16,Marquette (Big East),9,8-1,10,34,0.706,03/28/2015,2015.0
18,North Carolina (ACC),10,9-1,14,47,0.702,03/28/2015,2015.0
19,Cornell (Ivy League),9,7-2,10,33,0.697,03/28/2015,2015.0
20,Furman (SoCon),9,2-7,8,26,0.692,03/28/2015,2015.0
21,Detroit Mercy (MAAC),9,5-4,10,32,0.688,03/28/2015,2015.0
21,Villanova (Big East),9,5-4,10,32,0.688,03/28/2015,2015.0
23,Delaware (CAA),11,4-7,11,35,0.686,03/28/2015,2015.0
24,Towson (CAA),10,7-3,9,28,0.679,03/28/2015,2015.0
25,Holy Cross (Patriot),10,5-5,11,34,0.676,03/28/2015,2015.0
26,Marist (MAAC),9,6-3,13,39,0.667,03/28/2015,2015.0
26,Penn (Ivy League),9,3-6,12,36,0.667,03/28/2015,2015.0
26,UMBC (America East),9,4-5,10,30,0.667,03/28/2015,2015.0
26,Johns Hopkins (Big Ten),9,4-5,9,27,0.667,03/28/2015,2015.0
26,Penn St. (Big Ten),8,3-5,8,24,0.667,03/28/2015,2015.0
31,Vermont (America East),11,3-8,19,55,0.655,03/28/2015,2015.0
32,Boston U. (Patriot),9,6-3,12,33,0.636,03/28/2015,2015.0
32,Jacksonville (SoCon),8,4-4,8,22,0.636,03/28/2015,2015.0
32,Syracuse (ACC),8,7-1,8,22,0.636,03/28/2015,2015.0
35,Manhattan (MAAC),10,0-10,18,49,0.633,03/28/2015,2015.0
36,Yale (Ivy League),8,6-2,10,27,0.630,03/28/2015,2015.0
37,Quinnipiac (MAAC),8,2-6,13,35,0.629,03/28/2015,2015.0
38,Michigan (Big Ten),8,4-4,9,24,0.625,03/28/2015,2015.0
38,Robert Morris (NEC),9,1-8,6,16,0.625,03/28/2015,2015.0
40,Drexel (CAA),10,4-6,14,37,0.622,03/28/2015,2015.0
41,Stony Brook (America East),9,7-2,11,29,0.621,03/28/2015,2015.0
42,Virginia (ACC),10,8-2,13,34,0.618,03/28/2015,2015.0
43,Harvard (Ivy League),9,4-5,19,49,0.612,03/28/2015,2015.0
44,NJIT (Independent),8,0-8,14,36,0.611,03/28/2015,2015.0
45,Wagner (NEC),8,4-4,9,23,0.609,03/28/2015,2015.0
46,Air Force (ECAC),10,5-5,13,33,0.606,03/28/2015,2015.0
47,Lehigh (Patriot),11,4-7,17,43,0.605,03/28/2015,2015.0
48,UMass Lowell (America East),9,1-8,14,35,0.600,03/28/2015,2015.0
48,Mount St. Mary's (NEC),9,3-6,12,30,0.600,03/28/2015,2015.0
50,Hofstra (CAA),9,4-5,13,32,0.594,03/28/2015,2015.0
51,Bucknell (Patriot),10,6-4,14,34,0.588,03/28/2015,2015.0
52,Navy (Patriot),10,7-3,16,38,0.579,03/28/2015,2015.0
53,Massachusetts (CAA),9,3-6,15,35,0.571,03/28/2015,2015.0
54,St. John's (NY) (Big East),10,3-7,16,37,0.568,03/28/2015,2015.0
55,Bryant (NEC),8,2-6,9,20,0.550,03/28/2015,2015.0
56,Loyola Maryland (Patriot),10,5-5,11,24,0.542,03/28/2015,2015.0
57,Rutgers (Big Ten),11,4-7,13,27,0.519,03/28/2015,2015.0
58,Hartford (America East),8,4-4,14,29,0.517,03/28/2015,2015.0
59,Georgetown (Big East),10,6-4,16,32,0.500,03/28/2015,2015.0
59,Denver (Big East),9,7-2,14,28,0.500,03/28/2015,2015.0
61,Sacred Heart (NEC),7,4-3,13,25,0.480,03/28/2015,2015.0
61,VMI (SoCon),10,0-10,13,25,0.480,03/28/2015,2015.0
63,Notre Dame (ACC),7,6-1,10,19,0.474,03/28/2015,2015.0
64,Mercer (SoCon),8,3-5,14,26,0.462,03/28/2015,2015.0
65,Princeton (Ivy League),7,6-1,20,37,0.459,03/28/2015,2015.0
66,Duke (ACC),9,7-2,17,31,0.452,03/28/2015,2015.0
66,UAlbany (America East),8,7-1,17,31,0.452,03/28/2015,2015.0
68,Canisius (MAAC),9,2-7,13,22,0.409,03/28/2015,2015.0
69,Binghamton (America East),8,2-6,14,20,0.300,03/28/2015,2015.0
1,Ohio St. (Big Ten),10,7-3,1,13,0.923,03/27/2015,2015.0
2,Saint Joseph's (NEC),9,4-5,5,29,0.828,03/27/2015,2015.0
3,Providence (Big East),8,4-4,8,36,0.778,03/27/2015,2015.0
4,Dartmouth (Ivy League),6,3-3,6,26,0.769,03/27/2015,2015.0
5,Monmouth (MAAC),8,4-4,8,32,0.750,03/27/2015,2015.0
5,Colgate (Patriot),8,4-4,5,20,0.750,03/27/2015,2015.0
7,Richmond (SoCon),9,6-3,9,35,0.743,03/27/2015,2015.0
8,Holy Cross (Patriot),9,5-4,8,30,0.733,03/27/2015,2015.0
9,Siena (MAAC),8,4-4,9,33,0.727,03/27/2015,2015.0
9,Maryland (Big Ten),8,7-1,6,22,0.727,03/27/2015,2015.0
11,Brown (Ivy League),8,7-1,8,29,0.724,03/27/2015,2015.0
12,Marquette (Big East),8,7-1,9,32,0.719,03/27/2015,2015.0
13,Bellarmine (SoCon),6,2-4,8,28,0.714,03/27/2015,2015.0
13,Fairfield (CAA),9,5-4,4,14,0.714,03/27/2015,2015.0
15,Furman (SoCon),8,2-6,7,24,0.708,03/27/2015,2015.0
16,Lafayette (Patriot),9,1-8,10,34,0.706,03/27/2015,2015.0
17,North Carolina (ACC),10,9-1,14,47,0.702,03/27/2015,2015.0
18,Army West Point (Patriot),9,6-3,7,23,0.696,03/27/2015,2015.0
19,High Point (SoCon),9,4-5,9,29,0.690,03/27/2015,2015.0
20,Hobart (NEC),7,4-3,5,16,0.688,03/27/2015,2015.0
21,Towson (CAA),9,6-3,8,25,0.680,03/27/2015,2015.0
22,Vermont (America East),10,3-7,17,53,0.679,03/27/2015,2015.0
23,Villanova (Big East),8,5-3,10,31,0.677,03/27/2015,2015.0
24,Penn (Ivy League),8,3-5,11,34,0.676,03/27/2015,2015.0
25,UMBC (America East),9,4-5,10,30,0.667,03/27/2015,2015.0
25,Cornell (Ivy League),8,6-2,10,30,0.667,03/27/2015,2015.0
25,Delaware (CAA),10,4-6,9,27,0.667,03/27/2015,2015.0
25,Detroit Mercy (MAAC),8,4-4,9,27,0.667,03/27/2015,2015.0
25,Penn St. (Big Ten),8,3-5,8,24,0.667,03/27/2015,2015.0
30,Quinnipiac (MAAC),7,2-5,10,29,0.655,03/27/2015,2015.0
31,Marist (MAAC),8,5-3,12,34,0.647,03/27/2015,2015.0
32,Manhattan (MAAC),9,0-9,16,44,0.636,03/27/2015,2015.0
33,Boston U. (Patriot),8,6-2,11,30,0.633,03/27/2015,2015.0
34,Johns Hopkins (Big Ten),8,3-5,9,24,0.625,03/27/2015,2015.0
34,Michigan (Big Ten),8,4-4,9,24,0.625,03/27/2015,2015.0
36,Air Force (ECAC),9,4-5,12,31,0.613,03/27/2015,2015.0
37,Harvard (Ivy League),9,4-5,19,49,0.612,03/27/2015,2015.0
38,Drexel (CAA),9,4-5,14,35,0.600,03/27/2015,2015.0
38,Bucknell (Patriot),9,6-3,12,30,0.600,03/27/2015,2015.0
38,UMass Lowell (America East),8,1-7,12,30,0.600,03/27/2015,2015.0
38,Virginia (ACC),9,7-2,12,30,0.600,03/27/2015,2015.0
38,Stony Brook (America East),8,6-2,10,25,0.600,03/27/2015,2015.0
38,Jacksonville (SoCon),7,4-3,8,20,0.600,03/27/2015,2015.0
38,Syracuse (ACC),7,7-0,8,20,0.600,03/27/2015,2015.0
38,Robert Morris (NEC),8,1-7,6,15,0.600,03/27/2015,2015.0
46,Mount St. Mary's (NEC),8,2-6,11,27,0.593,03/27/2015,2015.0
47,Lehigh (Patriot),10,3-7,17,41,0.585,03/27/2015,2015.0
48,Hofstra (CAA),8,3-5,13,30,0.567,03/27/2015,2015.0
48,NJIT (Independent),7,0-7,13,30,0.567,03/27/2015,2015.0
50,Bryant (NEC),8,2-6,9,20,0.550,03/27/2015,2015.0
51,Massachusetts (CAA),8,3-5,15,33,0.545,03/27/2015,2015.0
51,Yale (Ivy League),7,5-2,10,22,0.545,03/27/2015,2015.0
51,Loyola Maryland (Patriot),9,5-4,10,22,0.545,03/27/2015,2015.0
54,Georgetown (Big East),9,6-3,13,28,0.536,03/27/2015,2015.0
55,Wagner (NEC),7,3-4,9,19,0.526,03/27/2015,2015.0
